NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;DRR;QDRR
64006001;ACCOUS;42.945167;-0.610500;495;20250101;0.2;1;-0.1;1;2137;9;13.5;1;1446;9;3.2;1;6.7;1;13.6;1;;;;;17;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250102;0.2;1;3.6;1;751;9;13.6;1;1157;9;7.6;1;8.6;1;10.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250103;31.1;1;4.7;1;2327;9;9.0;1;1346;9;7.7;1;6.9;1;4.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250104;0.8;1;8.1;1;1948;9;15.3;1;2357;9;10.3;1;11.7;1;7.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250105;0.6;1;8.4;1;1820;9;19.1;1;1322;9;13.4;1;13.8;1;10.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250106;18.9;1;4.4;1;1751;9;13.1;1;907;9;8.2;1;8.8;1;8.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250107;0.4;1;2.9;1;639;9;13.9;1;529;9;6.9;1;8.4;1;11.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250108;0.0;1;8.2;1;26;9;17.5;1;1321;9;13.5;1;12.9;1;9.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250109;3.8;1;9.3;1;1743;9;14.3;1;1241;9;11.2;1;11.8;1;5.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250110;11.0;1;6.2;1;541;9;14.6;1;1323;9;9.7;1;10.4;1;8.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250111;21.5;1;8.1;1;1606;9;12.1;1;1313;9;9.5;1;10.1;1;4.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250112;0.0;1;0.9;1;1758;9;5.4;1;1413;9;3.0;1;3.2;1;4.5;1;;;;;73;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250113;0.0;1;-2.5;1;411;9;4.3;1;1332;9;-0.8;1;0.9;1;6.8;1;;;;;1125;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250114;0.2;1;-4.2;1;546;9;3.4;1;1637;9;-1.8;1;-0.4;1;7.6;1;;;;;1135;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250115;0.2;1;-4.2;1;605;9;6.1;1;1346;9;-1.6;1;1.0;1;10.3;1;;;;;1250;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250116;0.0;1;-2.1;1;654;9;5.4;1;1316;9;1.1;1;1.7;1;7.5;1;;;;;589;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250117;0.2;1;-1.9;1;707;9;9.6;1;1524;9;0.6;1;3.9;1;11.5;1;;;;;900;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250118;0.0;1;-2.9;1;751;9;8.7;1;1411;9;1.0;1;2.9;1;11.6;1;;;;;820;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250119;0.2;1;-2.8;1;609;9;9.1;1;249;9;0.5;1;3.2;1;11.9;1;;;;;656;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250120;0.0;1;0.3;1;1816;9;13.1;1;1337;9;6.7;1;6.7;1;12.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250121;0.0;1;1.7;1;2155;9;15.3;1;1308;9;10.2;1;8.5;1;13.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250122;2.6;1;10.3;1;2253;9;16.2;1;1254;9;13.0;1;13.3;1;5.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250123;1.4;1;7.4;1;1751;9;11.3;1;1446;9;7.8;1;9.4;1;3.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250124;0.0;1;3.3;1;2332;9;17.9;1;1355;9;13.4;1;10.6;1;14.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250125;6.4;1;6.9;1;1640;9;15.1;1;621;9;10.2;1;11.0;1;8.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250126;0.2;1;3.2;1;2348;9;16.5;1;106;9;11.6;1;9.9;1;13.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250127;7.8;1;11.0;1;1442;9;17.7;1;1334;9;12.6;1;14.4;1;6.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250128;8.8;1;5.7;1;1800;9;10.5;1;1431;9;7.2;1;8.1;1;4.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250129;1.6;1;3.3;1;321;9;11.0;1;1501;9;7.2;1;7.2;1;7.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250130;53.2;1;2.5;1;1345;9;7.2;1;602;9;5.1;1;4.9;1;4.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250131;2.8;1;2.2;1;1800;9;8.7;1;1501;9;4.1;1;5.5;1;6.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250201;6.0;1;0.2;1;2059;9;10.2;1;1411;9;4.9;1;5.2;1;10.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250202;0.0;1;-0.4;1;703;9;10.8;1;1356;9;3.6;1;5.2;1;11.2;1;;;;;135;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250203;0.2;1;-1.0;1;706;9;11.7;1;1414;9;3.1;1;5.4;1;12.7;1;;;;;352;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250204;0.2;1;-0.8;1;351;9;14.8;1;1406;9;3.5;1;7.0;1;15.6;1;;;;;372;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250205;0.2;1;-1.5;1;724;9;11.9;1;1340;9;3.8;1;5.2;1;13.4;1;;;;;475;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250206;0.4;1;-1.1;1;713;9;12.7;1;1359;9;3.3;1;5.8;1;13.8;1;;;;;351;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250207;18.8;1;-1.1;1;315;9;15.0;1;1123;9;6.0;1;7.0;1;16.1;1;;;;;252;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250208;1.0;1;-0.1;1;619;9;4.9;1;1417;9;1.6;1;2.4;1;5.0;1;;;;;82;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250209;12.0;1;-0.3;1;251;9;8.6;1;1346;9;4.7;1;4.2;1;8.9;1;;;;;93;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250210;1.0;1;4.4;1;552;9;14.7;1;1436;9;8.2;1;9.6;1;10.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250211;0.0;1;6.8;1;243;9;16.3;1;1228;9;9.8;1;11.6;1;9.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250212;18.5;1;6.1;1;2005;9;9.5;1;1255;9;7.7;1;7.8;1;3.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250213;3.4;1;3.6;1;732;9;14.0;1;1439;9;8.1;1;8.8;1;10.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250214;0.2;1;7.3;1;659;9;16.8;1;1400;9;10.1;1;12.1;1;9.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250215;0.0;1;3.3;1;627;9;21.9;1;1332;9;9.7;1;12.6;1;18.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250216;0.0;1;5.2;1;507;9;19.7;1;1336;9;10.5;1;12.5;1;14.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250217;0.2;1;5.2;1;658;9;15.8;1;1414;9;9.4;1;10.5;1;10.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250218;0.0;1;3.5;1;526;9;20.1;1;1321;9;10.7;1;11.8;1;16.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250219;0.0;1;6.5;1;208;9;19.1;1;1320;9;11.4;1;12.8;1;12.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250220;0.0;1;4.9;1;440;9;21.3;1;1419;9;11.3;1;13.1;1;16.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250221;4.0;1;7.1;1;2135;9;19.9;1;1155;9;15.3;1;13.5;1;12.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250222;0.8;1;8.6;1;532;9;12.1;1;1134;9;9.3;1;10.4;1;3.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250223;0.2;1;1.7;1;611;9;16.2;1;1530;9;7.1;1;9.0;1;14.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250224;1.2;1;4.6;1;2347;9;20.7;1;1328;9;13.3;1;12.7;1;16.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250225;18.7;1;6.0;1;1750;9;10.3;1;613;9;8.4;1;8.2;1;4.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250226;0.0;1;3.8;1;602;9;12.7;1;1408;9;6.2;1;8.3;1;8.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250227;0.2;1;1.4;1;345;9;13.0;1;1308;9;6.7;1;7.2;1;11.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250228;1.6;1;1.0;1;643;9;12.5;1;1311;9;6.5;1;6.8;1;11.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250301;0.0;1;5.7;1;556;9;9.3;1;1507;9;6.3;1;7.5;1;3.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250302;0.0;1;1.0;1;122;9;10.0;1;1304;9;5.0;1;5.5;1;9.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250303;0.0;1;2.3;1;342;9;13.5;1;1426;9;7.7;1;7.9;1;11.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250304;0.0;1;6.6;1;616;9;17.4;1;1256;9;10.5;1;12.0;1;10.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250305;0.0;1;3.3;1;622;9;19.5;1;1409;9;9.7;1;11.4;1;16.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250306;0.0;1;7.0;1;2048;9;18.2;1;1115;9;12.4;1;12.6;1;11.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250307;0.6;1;8.8;1;504;9;19.3;1;1101;9;14.0;1;14.1;1;10.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250308;21.1;1;10.4;1;510;9;19.8;1;1125;9;14.6;1;15.1;1;9.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250309;0.0;1;6.0;1;146;9;14.1;1;1437;9;8.7;1;10.1;1;8.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250310;0.8;1;4.5;1;654;9;15.7;1;1352;9;8.9;1;10.1;1;11.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250311;7.0;1;6.0;1;2249;9;15.1;1;1206;9;9.5;1;10.6;1;9.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250312;5.2;1;6.0;1;611;9;13.6;1;1240;9;7.5;1;9.8;1;7.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250313;1.8;1;4.5;1;1753;9;9.4;1;1141;9;5.5;1;7.0;1;4.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250314;1.2;1;3.4;1;1756;9;6.7;1;1516;9;4.1;1;5.1;1;3.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250315;0.2;1;1.0;1;343;9;8.2;1;1117;9;4.0;1;4.6;1;7.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250316;1.6;1;-1.0;1;634;9;7.8;1;1223;9;3.4;1;3.4;1;8.8;1;;;;;193;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250317;0.2;1;-0.4;1;706;9;14.9;1;1343;9;5.9;1;7.3;1;15.3;1;;;;;117;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250318;0.0;1;2.2;1;332;9;18.8;1;1137;9;10.3;1;10.5;1;16.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250319;0.0;1;10.9;1;314;9;20.1;1;1223;9;14.6;1;15.5;1;9.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250320;7.2;1;9.7;1;322;9;24.7;1;1123;9;17.5;1;17.2;1;15.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250321;13.5;1;9.9;1;801;9;17.7;1;1411;9;13.7;1;13.8;1;7.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250322;5.6;1;6.8;1;633;9;12.7;1;1148;9;9.8;1;9.8;1;5.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250323;5.8;1;5.6;1;704;9;9.4;1;1305;9;6.9;1;7.5;1;3.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250324;7.0;1;2.7;1;517;9;12.0;1;1126;9;7.3;1;7.4;1;9.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250325;19.9;1;7.2;1;2313;9;12.3;1;1407;9;8.2;1;9.8;1;5.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250326;1.0;1;6.1;1;626;9;9.1;1;1539;9;7.3;1;7.6;1;3.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250327;0.0;1;5.6;1;2222;9;13.4;1;1412;9;8.7;1;9.5;1;7.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250328;17.9;1;5.8;1;429;9;10.9;1;1528;9;8.2;1;8.4;1;5.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250329;7.6;1;4.4;1;933;9;9.7;1;1529;9;6.6;1;7.1;1;5.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250330;0.0;1;2.0;1;647;9;14.1;1;1438;9;7.3;1;8.1;1;12.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250331;0.2;1;1.1;1;556;9;19.1;1;1440;9;9.2;1;10.1;1;18.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250401;0.0;1;3.8;1;553;9;23.4;1;1428;9;12.5;1;13.6;1;19.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250402;1.8;1;5.9;1;241;9;18.7;1;1432;9;12.3;1;12.3;1;12.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250403;1.6;1;9.1;1;524;9;17.9;1;559;9;11.4;1;13.5;1;8.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250404;1.4;1;6.7;1;234;9;23.3;1;1255;9;15.0;1;15.0;1;16.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250405;7.6;1;8.9;1;624;9;19.8;1;1510;9;13.4;1;14.4;1;10.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250406;0.0;1;9.6;1;550;9;18.1;1;1519;9;13.5;1;13.9;1;8.5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250407;0.0;1;6.5;1;553;9;18.1;1;1509;9;12.0;1;12.3;1;11.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250408;0.2;1;5.4;1;603;9;22.9;1;1430;9;13.7;1;14.2;1;17.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250409;0.0;1;7.1;1;523;9;23.0;1;1332;9;14.7;1;15.1;1;15.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250410;1.2;1;6.8;1;526;9;22.0;1;1326;9;12.6;1;14.4;1;15.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250411;3.0;1;7.3;1;419;9;23.7;1;1035;9;14.6;1;15.5;1;16.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250412;15.7;1;10.7;1;134;9;22.1;1;1125;9;15.2;1;16.4;1;11.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250413;0.8;1;11.4;1;617;9;15.7;1;1128;9;11.8;1;13.6;1;4.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250414;16.3;1;8.2;1;553;9;20.2;1;904;9;12.6;1;14.2;1;12.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250415;30.2;1;4.2;1;952;9;8.5;1;1422;9;6.8;1;6.4;1;4.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250416;9.4;1;4.2;1;155;9;14.2;1;1335;9;7.6;1;9.2;1;10.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250417;0.0;1;3.6;1;213;9;14.4;1;1515;9;8.7;1;9.0;1;10.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250418;6.2;1;5.5;1;413;9;22.0;1;1135;9;14.0;1;13.8;1;16.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250419;18.4;1;6.3;1;1211;9;10.4;1;722;9;8.6;1;8.4;1;4.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250420;3.0;1;6.4;1;2353;9;14.5;1;1037;9;9.7;1;10.5;1;8.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250421;11.2;1;5.3;1;532;9;17.1;1;1310;9;11.2;1;11.2;1;11.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250422;6.5;1;7.7;1;800;9;12.3;1;1401;9;9.2;1;10.0;1;4.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250423;4.4;1;3.7;1;417;9;13.9;1;1358;9;9.3;1;8.8;1;10.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250424;0.0;1;9.9;1;2;9;17.5;1;1253;9;13.0;1;13.7;1;7.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250425;6.8;1;4.6;1;532;9;23.1;1;1544;9;14.0;1;13.9;1;18.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250426;43.6;1;10.0;1;1745;9;13.5;1;1331;9;10.7;1;11.8;1;3.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250427;7.8;1;8.2;1;306;9;15.7;1;1341;9;10.5;1;12.0;1;7.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250428;0.2;1;5.4;1;551;9;22.4;1;1419;9;12.8;1;13.9;1;17.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250429;0.0;1;7.2;1;451;9;24.9;1;1248;9;14.8;1;16.1;1;17.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250430;0.0;1;8.6;1;221;9;25.0;1;1250;9;15.7;1;16.8;1;16.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250501;0.2;1;10.0;1;515;9;22.8;1;1238;9;16.0;1;16.4;1;12.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250502;7.2;1;9.0;1;455;9;23.8;1;955;9;14.7;1;16.4;1;14.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64006001;ACCOUS;42.945167;-0.610500;495;20250503;0.6;1;10.4;1;358;9;26.3;1;1457;9;16.9;1;18.4;1;15.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
